"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"87","counter-matching","A1","mhl",50000,4,0.01,0.1,1,37,0.311124783476758,0.0971637483121602,0.622386492930499,-0.289534124836632,0.483861621460953
"88","counter-matching","A1","mhl",50000,4,0.01,0.1,1,38,0.5,0,1,-0.400075973029609,0.400075973029609
"89","counter-matching","A1","mhl",50000,4,0.01,0.1,1,39,0.038622118574289,0.395312736643544,0.0791820711076647,-0.0460544141968755,0.836679887483964
"90","counter-matching","A1","mhl",50000,4,0.01,0.1,1,40,0.665092321200292,-0.0909717781164563,0.669922457618794,-0.509269853197884,0.327326296964971
"91","counter-matching","A1","mhl",50000,4,0.01,0.1,1,41,0.904784868087238,-0.287682072451776,0.191959857338743,-0.719813512596461,0.14444936769291
"92","counter-matching","A1","mhl",50000,4,0.01,0.1,1,42,0.620880268192544,-0.0631789016145654,0.758278414176215,-0.465555706553116,0.339197903323985
"93","counter-matching","A1","mhl",50000,4,0.01,0.1,1,43,0.334907678799708,0.0909717781164563,0.669922457618794,-0.327326296964971,0.509269853197884
"94","counter-matching","A1","mhl",50000,4,0.01,0.1,1,44,0.72985431269629,-0.125163142122992,0.540555692325044,-0.526022810257651,0.275696526011667
"95","counter-matching","A1","mhl",50000,4,0.01,0.1,1,45,0.0316870146998646,0.38776553100831,0.065040804111819,-0.0241671097694817,0.799698171786102
"96","counter-matching","A1","mhl",50000,4,0.01,0.1,1,46,0.763678339914375,-0.147635998806065,0.473045271005064,-0.550908368629361,0.255636371017232
"97","counter-matching","A1","mhl",50000,4,0.01,0.1,1,47,0.897988064762782,-0.295464212893828,0.205669890998966,-0.753046817229636,0.16211839144198
"98","counter-matching","A1","mhl",50000,4,0.01,0.1,1,48,0.58258633540738,-0.0434851119392288,0.834840154905356,-0.45226245716365,0.365292233285193
"99","counter-matching","A1","mhl",50000,4,0.01,0.1,1,49,0.841344746068543,-0.22314355131421,0.318314128391224,-0.661404821602501,0.215117718974081
"100","counter-matching","A1","mhl",50000,4,0.01,0.1,1,50,0.3039794460875,0.105360515408545,0.608124826726001,-0.297373798975932,0.508094829793023
"101","matching","A1","mhl",50000,10,0.01,0.1,NA,1,0.0795054892503662,0.364643113587727,0.161323848497822,-0.145617155580354,0.874903382755807
"102","matching","A1","mhl",50000,10,0.01,0.1,NA,2,0.666886177295191,-0.0930904229611453,0.666340847978558,-0.516245086350329,0.330064240428038
"103","matching","A1","mhl",50000,10,0.01,0.1,NA,3,0.396424491314102,0.0689928714740537,0.792889126631099,-0.446025172130523,0.584010915078631
"104","matching","A1","mhl",50000,10,0.01,0.1,NA,4,0.345551111922421,0.105360515408545,0.691237698946763,-0.414567248777235,0.625288279594326
"105","matching","A1","mhl",50000,10,0.01,0.1,NA,5,0.112457942007981,0.330241686870535,0.227023165972089,-0.205543285737433,0.866026659478502
"106","matching","A1","mhl",50000,10,0.01,0.1,NA,6,0.552687095226636,-0.0350913198111566,0.894631184390206,-0.554378384109168,0.484195744486855
"107","matching","A1","mhl",50000,10,0.01,0.1,NA,7,0.681324055883031,-0.111225634746148,0.637525327863521,-0.573908144199959,0.351456874707663
"108","matching","A1","mhl",50000,10,0.01,0.1,NA,8,0.0658340080114072,0.462623521942011,0.135124266884794,-0.144207936158979,1.069454980043
"109","matching","A1","mhl",50000,10,0.01,0.1,NA,9,0.0425445364081019,0.464305608124663,0.0879109537966626,-0.0689558013942852,0.99756701764361
"110","matching","A1","mhl",50000,10,0.01,0.1,NA,10,0.318675944116969,0.111225634746148,0.637525327863521,-0.351456874707663,0.573908144199959
"111","matching","A1","mhl",50000,10,0.01,0.1,NA,11,0.125674554405111,0.264692554227081,0.252732772437154,-0.188897673506483,0.718282781960645
"112","matching","A1","mhl",50000,10,0.01,0.1,NA,12,0.60187329263118,-0.0666913744885003,0.796290337377744,-0.573033278481476,0.439650529504475
"113","matching","A1","mhl",50000,10,0.01,0.1,NA,13,0.651941240228272,-0.101782694114161,0.696242123780839,-0.612774850955475,0.409209462727153
"114","matching","A1","mhl",50000,10,0.01,0.1,NA,14,0.158655253931457,0.287682072451776,0.318978162932258,-0.27811079458631,0.853474939489861
"115","matching","A1","mhl",50000,10,0.01,0.1,NA,15,0.0983528012294734,0.336472236621157,0.198818641295872,-0.176766810152672,0.849711283394987
"116","matching","A1","mhl",50000,10,0.01,0.1,NA,16,0.132144172613014,0.278713402469017,0.265834032488099,-0.212222610929922,0.769649415867957
"117","matching","A1","mhl",50000,10,0.01,0.1,NA,17,0.276459812485524,0.141078598259906,0.553248736372825,-0.325289137168427,0.607446333688238
"118","matching","A1","mhl",50000,10,0.01,0.1,NA,18,0.943879753271649,-0.393042588109054,0.11455969294969,-0.881215429565467,0.0951302533473596
"119","matching","A1","mhl",50000,10,0.01,0.1,NA,19,0.5,0,1,-0.543596203409375,0.543596203409375
"120","matching","A1","mhl",50000,10,0.01,0.1,NA,20,0.010944759060283,0.639079958617002,0.0242131527116899,0.0833019160551081,1.1948580011789
"121","matching","A1","mhl",50000,10,0.01,0.1,NA,21,0.792891910878737,-0.22314355131421,0.415183913192099,-0.759901794429357,0.313614691800938
"122","matching","A1","mhl",50000,10,0.01,0.1,NA,22,0.0161048428368552,0.553385238101105,0.0344545096520575,0.040494977677645,1.06627549852456
"123","matching","A1","mhl",50000,10,0.01,0.1,NA,23,0.889188198770303,-0.273293334999679,0.223061798264673,-0.712913558224751,0.166326888225393
"124","matching","A1","mhl",50000,10,0.01,0.1,NA,24,0.198071954576037,0.241162056816888,0.397287600407976,-0.317234506978896,0.799558620612671
"125","matching","A1","mhl",50000,10,0.01,0.1,NA,25,0.7807109869595,-0.200670695462151,0.439345727633358,-0.709280659648499,0.307939268724197
"126","matching","A1","mhl",50000,10,0.01,0.1,NA,26,0.00376315758322898,0.747214395540615,0.00901630504312503,0.186406585486051,1.30802220559518
"127","matching","A1","mhl",50000,10,0.01,0.1,NA,27,0.722326841664289,-0.174353387144778,0.555846871688524,-0.754512816385576,0.40580604209602
"128","matching","A1","mhl",50000,10,0.01,0.1,NA,28,0.0668072012688581,0.379489621704574,0.135951809831106,-0.119348466033062,0.87832770944221
"129","matching","A1","mhl",50000,10,0.01,0.1,NA,29,0.90728905264702,-0.321583624127434,0.187317799788648,-0.799600954129879,0.156433705875011
"130","matching","A1","mhl",50000,10,0.01,0.1,NA,30,0.823081549657635,-0.246860077931525,0.355058200198365,-0.770027298783957,0.276307142920906
"131","matching","A1","mhl",50000,10,0.01,0.1,NA,31,0.302788308167673,0.133531391318235,0.605844407892588,-0.373657474890618,0.640720257527088
"132","matching","A1","mhl",50000,10,0.01,0.1,NA,32,0.356992897834691,0.0896121586093412,0.714077267364459,-0.389764055288899,0.568988372507581
"133","matching","A1","mhl",50000,10,0.01,0.1,NA,33,0.551791516166343,-0.033901551675592,0.896421899940771,-0.544306023268254,0.47650291991707
"134","matching","A1","mhl",50000,10,0.01,0.1,NA,34,0.710450129023041,-0.154150679827258,0.579475258144757,-0.699362328710077,0.39106096905556
"135","matching","A1","mhl",50000,10,0.01,0.1,NA,35,0.900728603156669,-0.371563556432242,0.201126779789853,-0.941245080004849,0.198117967140365
"136","matching","A1","mhl",50000,10,0.01,0.1,NA,36,0.639092634780246,-0.0845573879745342,0.721894148059995,-0.550183089940408,0.38106831399134
"137","matching","A1","mhl",50000,10,0.01,0.1,NA,37,0.5,0,1,-0.497831349904772,0.497831349904772
"138","matching","A1","mhl",50000,10,0.01,0.1,NA,38,0.645092366717141,-0.0923733200316698,0.709913741088533,-0.579099227945466,0.394352587882127
"139","matching","A1","mhl",50000,10,0.01,0.1,NA,39,0.82738446411408,-0.2559333741372,0.346546715976483,-0.788829997010335,0.276963248735936
"140","matching","A1","mhl",50000,10,0.01,0.1,NA,40,0.279204694244624,0.137201121513485,0.558717854355887,-0.322671716434088,0.597073959461057
"141","matching","A1","mhl",50000,10,0.01,0.1,NA,41,0.5,0,1,-0.482509778245658,0.482509778245658
"142","matching","A1","mhl",50000,10,0.01,0.1,NA,42,0.2192890130405,0.200670695462151,0.439345727633358,-0.307939268724197,0.709280659648499
"143","matching","A1","mhl",50000,10,0.01,0.1,NA,43,0.894350226333145,-0.315081046639874,0.213188987002967,-0.811165176590039,0.18100308331029
"144","matching","A1","mhl",50000,10,0.01,0.1,NA,44,0.600252319065154,-0.064538521129486,0.799529413779668,-0.562629090708049,0.433552048449077
"145","matching","A1","mhl",50000,10,0.01,0.1,NA,45,0.811089181449968,-0.22314355131421,0.378810536952822,-0.720085121508815,0.273798018880395
"146","matching","A1","mhl",50000,10,0.01,0.1,NA,46,0.273246797703291,0.182321556793955,0.547048814250846,-0.411087008387148,0.775730121975057
"147","matching","A1","mhl",50000,10,0.01,0.1,NA,47,0.305726493476752,0.129211730441914,0.611700724236117,-0.369658934460306,0.628082395344135
"148","matching","A1","mhl",50000,10,0.01,0.1,NA,48,0.0203506772780591,0.503103577651225,0.042853607949914,0.0161901686929442,0.990016986609506
"149","matching","A1","mhl",50000,10,0.01,0.1,NA,49,0.649551777071767,-0.0984400726582437,0.701011362459051,-0.600943490965106,0.404063345648618
"150","matching","A1","mhl",50000,10,0.01,0.1,NA,50,0.44905989362687,0.03278982282292,0.898124326343939,-0.46917297841884,0.53475262406468
"151","counter-matching","A1","mhl",50000,10,0.01,0.1,1,1,0.218350015361379,0.173271721274036,0.437273437752227,-0.263911413874855,0.610454856422928
"152","counter-matching","A1","mhl",50000,10,0.01,0.1,1,2,0.5,0,1,-0.391992796908011,0.391992796908011
"153","counter-matching","A1","mhl",50000,10,0.01,0.1,1,3,0.763355267309955,-0.171850256926659,0.473833615831564,-0.642101902052867,0.298401388199549
"154","counter-matching","A1","mhl",50000,10,0.01,0.1,1,4,0.354907633282859,0.0923733200316692,0.709913741088535,-0.394352587882127,0.579099227945466
"155","counter-matching","A1","mhl",50000,10,0.01,0.1,1,5,0.670656291296058,-0.0976384694175226,0.658814372853299,-0.531038049208586,0.33576111037354
"156","counter-matching","A1","mhl",50000,10,0.01,0.1,1,6,0.5,0,1,-0.455682370451418,0.455682370451418
"157","counter-matching","A1","mhl",50000,10,0.01,0.1,1,7,0.743654619869038,-0.143100843640673,0.513050328830557,-0.571895311528661,0.285693624247314
"158","counter-matching","A1","mhl",50000,10,0.01,0.1,1,8,0.548617587487689,-0.0298529631496445,0.902768417668342,-0.50880173495403,0.449095808654741
"159","counter-matching","A1","mhl",50000,10,0.01,0.1,1,9,0.0614376942396655,0.370373788296665,0.125021524785867,-0.102835893049699,0.843583469643028
"160","counter-matching","A1","mhl",50000,10,0.01,0.1,1,10,0.035020668437308,0.416160397223627,0.0720763166392736,-0.037327411732355,0.869648206179609
"161","counter-matching","A1","mhl",50000,10,0.01,0.1,1,11,0.258817059291673,0.139761942375159,0.517974790556169,-0.283967269363032,0.563491154113351
"162","counter-matching","A1","mhl",50000,10,0.01,0.1,1,12,0.206311050048959,0.192371892647456,0.413342291860712,-0.268544925844439,0.653288711139351
"163","counter-matching","A1","mhl",50000,10,0.01,0.1,1,13,0.632139931686375,-0.0759859069525791,0.735781329065461,-0.517330601239178,0.36535878733402
"164","counter-matching","A1","mhl",50000,10,0.01,0.1,1,14,0.299713139647932,0.138150338480817,0.599716468954437,-0.377789850971705,0.65409052793334
"165","counter-matching","A1","mhl",50000,10,0.01,0.1,1,15,0.0147542060183276,0.572519192634198,0.0317788270829814,0.0499192417282198,1.09511914354018
"166","counter-matching","A1","mhl",50000,10,0.01,0.1,1,16,0.5,0,1,-0.42769920564486,0.42769920564486
"167","counter-matching","A1","mhl",50000,10,0.01,0.1,1,17,0.0717864779888269,0.332133835022569,0.14541663775527,-0.114987868112329,0.779255538157466
"168","counter-matching","A1","mhl",50000,10,0.01,0.1,1,18,0.897988064762782,-0.295464212893828,0.205669890998966,-0.753046817229636,0.16211839144198
"169","counter-matching","A1","mhl",50000,10,0.01,0.1,1,19,0.2192890130405,0.200670695462151,0.439345727633358,-0.307939268724197,0.709280659648499
"170","counter-matching","A1","mhl",50000,10,0.01,0.1,1,20,0.0640628283721472,0.360002734031256,0.130190917255431,-0.106242779620634,0.826248247683146
"171","counter-matching","A1","mhl",50000,10,0.01,0.1,1,21,0.641009166633112,-0.0870113769242423,0.71806681349463,-0.559361916793128,0.385339162944644
"172","counter-matching","A1","mhl",50000,10,0.01,0.1,1,22,0.0218201783429237,0.488352767900439,0.0457579620849828,0.0092054680999894,0.967500067700889
"173","counter-matching","A1","mhl",50000,10,0.01,0.1,1,23,0.736455371567231,-0.133531392624523,0.527396092183564,-0.547649367786693,0.280586582537648
"174","counter-matching","A1","mhl",50000,10,0.01,0.1,1,24,0.5,0,1,-0.514711758686966,0.514711758686966
"175","counter-matching","A1","mhl",50000,10,0.01,0.1,1,25,0.639092634780246,-0.0845573879745343,0.721894148059994,-0.550183089940408,0.38106831399134
"176","counter-matching","A1","mhl",50000,10,0.01,0.1,1,26,0.0640628283721472,0.360002734031256,0.13019091725543,-0.106242779620634,0.826248247683145
"177","counter-matching","A1","mhl",50000,10,0.01,0.1,1,27,0.651941240228272,-0.101782694114161,0.69624212378084,-0.612774850955475,0.409209462727153
"178","counter-matching","A1","mhl",50000,10,0.01,0.1,1,28,0.5,0,1,-0.42769920564486,0.42769920564486
"179","counter-matching","A1","mhl",50000,10,0.01,0.1,1,29,0.781649984638621,-0.173271721274037,0.437273437752225,-0.610454856422929,0.263911413874855
"180","counter-matching","A1","mhl",50000,10,0.01,0.1,1,30,0.549356113409984,-0.0307716586667085,0.901291647731029,-0.517036433453067,0.45549311611965
"181","counter-matching","A1","mhl",50000,10,0.01,0.1,1,31,0.405535064666954,0.0571584138364919,0.811095359622493,-0.411553941905594,0.525870769578578
"182","counter-matching","A1","mhl",50000,10,0.01,0.1,1,32,0.586370326718644,-0.0476280489882902,0.827275415114909,-0.475448536134419,0.380192438157838
"183","counter-matching","A1","mhl",50000,10,0.01,0.1,1,33,0.793688949951041,-0.192371892647456,0.413342291860712,-0.653288711139351,0.268544925844439
"184","counter-matching","A1","mhl",50000,10,0.01,0.1,1,34,0.904131840498946,-0.312374685042134,0.193543662620345,-0.783270368749657,0.158520998665388
"185","counter-matching","A1","mhl",50000,10,0.01,0.1,1,35,0.949273093692896,-0.418710334856778,0.103961867733796,-0.923437364472693,0.0860166947591371
"186","counter-matching","A1","mhl",50000,10,0.01,0.1,1,36,0.674693518033623,-0.102654153852275,0.650756129844372,-0.54708337087779,0.34177506317324
"187","counter-matching","A1","mhl",50000,10,0.01,0.1,1,37,0.811504003381437,-0.195744577126095,0.377753362986362,-0.630703153246962,0.239213998994772
"188","counter-matching","A1","mhl",50000,10,0.01,0.1,1,38,0.632139931686375,-0.0759859069525791,0.735781329065461,-0.517330601239178,0.36535878733402
"189","counter-matching","A1","mhl",50000,10,0.01,0.1,1,39,0.452088748749388,0.0289875368732227,0.904180836136685,-0.442965902850589,0.500940976597035
